  3.1222   2139.98     13.33  5.44e+18     13.35    -11.57    -28.03    374.92  1.16e+01
  3.1239   2141.70     14.36  5.23e+18     11.40     -8.54    -27.97    291.96  1.20e+01
  3.1256   2143.42     12.03  4.70e+18     11.45     -7.52    -23.01    254.74  9.06e+00
  3.1272   2145.15      7.68  4.20e+18      9.44     -6.59    -16.42    178.99  5.17e+00
  3.1289   2148.59      7.86  4.06e+18      9.49     -6.59    -16.04    197.60  5.11e+00
  3.1305   2149.94     11.09  3.63e+18     12.38     -7.52    -17.06    183.53  6.45e+00
  3.1322   2151.91     11.44  2.79e+18      7.49     -9.81    -13.31    114.16  5.11e+00
  3.1338   2153.51     10.99  2.69e+18      7.49    -10.55    -12.60     81.84  4.74e+00
  3.1355   2155.48      9.34  2.27e+18      7.44     -9.76     -9.79     91.14  3.40e+00
  3.1371   2157.08      6.58  1.70e+18      7.44     -8.74     -6.15    103.97  1.79e+00
  3.1388   2159.04      6.11  1.58e+18      8.42     -8.69     -5.52     85.65  1.55e+00
  3.1404   2160.52      9.89  1.40e+18      8.42     -8.69     -6.22     71.34  2.22e+00
  3.1421   2162.00      7.07  1.11e+18      8.42     -7.56     -4.15     54.29  1.25e+00
  3.1437   2163.23      9.70  8.90e+17      6.37     -9.62     -3.91     39.52  1.38e+00
  3.1454   2165.44     11.87  9.15e+17      4.46    -11.67     -4.45     50.10  1.74e+00
  3.1470   2166.42     10.85  9.65e+17      6.46     -9.52     -4.48     38.12  1.68e+00
  3.1487   2168.52     11.94  8.82e+17      7.44     -9.52     -4.30     34.46  1.69e+00
  3.1503   2170.24      8.43  9.91e+17      3.43     -9.52     -4.06     33.93  1.34e+00
  3.1520   2172.57      9.81  9.37e+17      3.48     -9.62     -4.14     30.99  1.47e+00
  3.1536   2173.68     13.40  8.23e+17      7.39     -8.54     -4.25     33.84  1.77e+00
  3.1553   2176.02      6.70  7.19e+17      7.39     -7.76     -2.63     37.20  7.72e-01
  3.1569   2177.99     13.35  4.31e+17      6.37     -8.59     -2.22     28.12  9.22e-01
  3.1586   2179.71     11.41  2.85e+17      6.37     -9.57     -1.36     18.57  5.20e-01
  3.1602   2181.92      8.16  2.49e+17      4.31     -9.57     -1.00     12.51  3.25e-01
  3.1619   2183.77      6.95  2.20e+17      6.46     -8.74     -0.82     11.07  2.45e-01
  3.1635   2185.49      7.77  1.90e+17      5.49     -9.57     -0.75      8.51  2.36e-01
  3.1652   2187.46      8.07  1.86e+17      4.46     -8.54     -0.75      5.95  2.40e-01
  3.1669   2189.55      8.63  1.53e+17      4.46     -8.59     -0.64      4.36  2.12e-01
  3.1685   2191.39      6.22  1.42e+17      5.49     -8.59     -0.50      5.36  1.42e-01
  3.1702   2193.61      9.24  1.14e+17      4.36     -9.76     -0.49      4.45  1.69e-01
  3.1718   2195.70      6.49  1.02e+17      4.36     -6.68     -0.37      2.63  1.06e-01
  3.1735   2197.67      5.09  9.21e+16      3.33     -8.54     -0.29      3.74  7.51e-02
  3.1751   2199.27     34.91  3.66e+16      3.43    -14.55     -0.31      3.75  2.05e-01
  3.1768   2200.99     21.41  2.81e+16      1.48    -15.58     -0.18      1.45  9.63e-02
  3.1784   2203.20     47.67  3.01e+16      1.48    -31.51     -0.29      1.77  2.30e-01
  3.1801   2205.42     44.58  2.08e+16      2.41    -11.57     -0.20      1.76  1.48e-01
  3.1817   2207.38     83.14  1.71e+16      3.38    -32.74     -0.22      1.16  2.28e-01
  3.1834   2208.49     16.80  4.44e+16      2.46    -12.50     -0.26      0.92  1.19e-01
  3.1850   2210.95     11.76  1.01e+16      1.43    -17.54     -0.05      0.97  1.90e-02
  3.1867   2212.80     12.11  2.49e+15      1.43    -34.69     -0.01      0.67  4.83e-03
  3.1883   2214.27      6.56  3.38e+15     -0.82    -51.55     -0.01      0.63  3.55e-03
  3.1900   2216.36     21.38  1.12e+16      2.41    -41.53     -0.07      0.92  3.85e-02
  3.1916   2218.08    100.00  1.36e+16      3.38    -54.53     -0.09      0.76  2.17e-01
  3.1933   2219.19    100.00  1.74e+16      3.38    -84.74      0.11      0.65  2.79e-01
  3.1949   2220.54     13.12  1.20e+16      1.04    -84.59      0.06      0.70  2.51e-02
  3.1966   2221.41    100.00  1.94e+16      1.43    -40.51      0.12      0.72  3.10e-01
  3.1982   2222.39    100.00  1.55e+16      2.41    -52.53      0.10      0.71  2.48e-01
  3.1999   2223.00    100.00  7.75e+15      1.48    -67.78      0.05      0.59  1.24e-01
  3.2015   2223.62     17.91  2.05e+15      3.24    -70.76     -0.01      0.58  5.87e-03
  3.2032   2223.00    100.00  3.87e+15      2.41    -84.54      0.02      0.54  6.20e-02
  3.2048   2223.25    100.00  2.71e+16      2.41    -58.59      0.17      0.58  4.34e-01
  3.2065   2223.13     40.17  8.20e+15      2.41    -60.69      0.07      0.47  5.28e-02
  3.2081   2223.00     84.79  1.88e+15      3.29    -84.54      0.02      0.45  2.56e-02
  3.2098   2222.64    100.00  2.32e+16     -1.55    -22.52      0.15      0.62  3.72e-01
  3.2115   2222.88     26.20  2.03e+16      4.46    -84.64      0.15      0.50  8.52e-02
  3.2131   2222.39     86.19  1.77e+16     -7.52    -16.51      0.23      0.34  2.45e-01
  3.2148   2221.90     88.56  9.20e+15      4.41    -55.51      0.12      0.47  1.31e-01
  3.2164   2221.53    100.00  1.74e+16      3.38    -84.54      0.11      0.61  2.79e-01
  3.2181   2221.04     96.61  8.81e+15      3.38    -44.56      0.12      0.56  1.36e-01
  3.2197   2220.91    100.00  1.36e+16      2.41    -33.52      0.09      0.55  2.17e-01
  3.2214   2220.42     41.58  6.72e+15     29.48    -70.57      0.06      0.45  4.47e-02
  3.2230   2219.93      9.29  1.14e+16      1.43    -62.60     -0.05      0.63  1.69e-02
  3.2247   2219.19     15.24  1.55e+16     -0.62    -60.69     -0.09      0.62  3.79e-02
  3.2263   2219.31     15.80  1.25e+10      2.46    -73.55     -0.00      0.52  3.15e-08
  3.2280   2218.70     15.31  4.43e+15      5.44    -75.65     -0.02      0.54  1.09e-02
  3.2296   2218.45     42.92  1.32e+15     -1.50    -49.50      0.01      0.41  9.09e-03
  3.2313   2218.21    100.00  2.71e+16      1.48    -55.61      0.17      0.31  4.34e-01
  3.2329   2217.96     29.62  1.11e+16      1.38    -31.76     -0.09      0.64  5.29e-02
  3.2346   2218.21     28.30  3.42e+16      5.39    -21.74     -0.26      0.76  1.55e-01
  3.2362   2218.08    100.00  1.16e+16      2.41    -19.59      0.07      0.59  1.86e-01
  3.2379   2217.84      8.62  2.36e+16      2.26    -84.54      0.10      0.54  3.26e-02
  3.2395   2217.96    100.00  1.94e+16    -10.59    -68.71      0.12      0.38  3.10e-01
  3.2412   2218.08    100.00  1.55e+16     -4.68    -24.52      0.10      0.42  2.48e-01
  3.2428   2218.45     99.67  3.47e+15     -6.59    -84.54      0.05      0.38  5.54e-02
  3.2445   2218.08      7.78  2.17e+16     -0.58    -61.52      0.09      0.63  2.71e-02
  3.2461   2218.45    100.00  1.36e+16      5.39    -81.56      0.09      0.90  2.17e-01
  3.2478   2218.45     11.15  2.59e+15      4.31    -77.55      0.01      0.86  4.63e-03
  3.2494   2218.45    100.00  7.75e+15      2.31    -74.52      0.05      0.85  1.24e-01
  3.2511   2218.58    100.00  1.55e+16      3.29    -62.50      0.10      0.77  2.48e-01
  3.2528   2218.82     73.56  1.01e+16      1.43    -61.52      0.12      0.62  1.19e-01
  3.2544   2218.70     16.35  6.43e+15     -3.75    -71.54     -0.04      0.55  1.68e-02
  3.2561   2218.33      9.77  1.39e+16      2.26    -25.60     -0.06      0.66  2.17e-02
  3.2577   2218.58     30.32  1.26e+16      1.43    -40.56      0.10      0.77  6.11e-02
  3.1938   2219.68     17.02  1.89e+16      3.38    -84.59      0.11      0.62  5.15e-02
  0.0000      0.00      0.00  0.00e+00      0.00      0.00      0.00      0.00  0.00e+00
  0.0000      0.00      0.00  0.00e+00      0.00      0.00      0.00      0.00  0.00e+00
